,original_text,disfluent_text,binary_label,token_tags
1027,When were Joseph Schumpeter and Norman Angell at their most prolific writing period?,How oh rather when were Joseph Schumpeter and Norman Angell at their most prolific writing period?,D,"['D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
1028,When did building activity in the palaces and churches take place in the later decades of?,When did building activity occur on St. Kazimierz Church no let me rephrase when did building activity in the palaces and churches take place in the later decades of?,D,"['F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
1029,What grew at the narrow point in the river under Spanish rule?,In what year was jacksonville the site of the French Colony that grew at the narrow point in the river under Spanish rule?,D,"['D', 'F', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
1030,Which type of rebellions are common in Scottish Parliament?,Which type of MSPs wait no rebellions are common in Scottish Parliament?,D,"['F', 'F', 'F', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
1031,What was the accepted length of the Rhine prior to 1932?,What was the accepted length of the Rhine prior to 20210 sorry uh 1932?,D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'F', 'F']"
1032,What was the percentage of Non-Hispanic Whites in 2010?,What was the population or uh instead the percentage of Non-Hispanic Whites in 2010?,D,"['F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
1033,Whose goals often still oppose the IPCC?,Whose goals states and governments often work in lockstep with er often still oppose the IPCC?,D,"['F', 'F', 'D', 'D', 'D', 'F', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F']"
1034,What is the maximum distance between a patient's home and the nearest pharmacy that allows a physician to give out medication?,Name another country that permits physicians to give out drugs from within their practice no change that to what is the maximum distance between a patient's home and the nearest pharmacy that allows a physician to give out medication?,D,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
1035,Who are FDA laws against importing medications aimed at?,What is the country that no no wait I mean who are FDA laws against importing medications aimed at?,D,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
1036,What year did Iqbal return to Lahore?,What year did Jinnah or no make that Iqbal return to Lahore?,D,"['F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F']"
1037,Who described Kublai's China to Europe?,"Who described Kublai's China to the Far East, oh no make that to Europe?",D,"['F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F']"
1038,What are most species of the genus Ocryopsis thought to be?,"Who, sorry, what are most species of the genus Ocryopsis thought to be?",D,"['D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
1039,What astronomer worked for Kublai?,What astronomer worked for Yuan no um Kublai?,D,"['F', 'F', 'F', 'F', 'D', 'D', 'D', 'F', 'F']"
1040,What is another country that permits physicians to give out drugs from within their practice?,Where are or what is another country that permits physicians to give out drugs from within their practice?,D,"['D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
1041,What Harvard Alumni was the Palestine Prime Minister?,"At what venue, sorry, what Harvard Alumni was the Palestine Prime Minister?",D,"['D', 'F', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
1042,On what type of exponentiation does the prime logarithm key exchange depend on?,On what type of large prime numbers no no the exponentiation does the prime logarithm key exchange depend on?,D,"['F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
1043,What does the Sieve of Euclid do?,What does the Sieve of Eratosthenes sorry Euclid do?,D,"['F', 'F', 'F', 'F', 'F', 'D', 'D', 'F', 'F', 'F']"
1044,In which continent besides Asia were major gains made by the British Empire in the late 19th century?,In which resurgence oh no which continent besides Asia were major gains made by the British Empire in the late 19th century?,D,"['F', 'F', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
1045,When did the KMJ-TV first broadcast?,When did the KFSN or uh KMJ-TV first broadcast?,D,"['F', 'F', 'F', 'D', 'D', 'D', 'F', 'F', 'F', 'F']"
1046,What kinds of sciences were Social Darwinism and theories of race?,"In which, or rather, what kinds of sciences were Social Darwinism and theories of race?",D,"['D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
1047,What was the Australian public X.75 network operated by Telstra?,What was the Australian public  X.25 er X.75 network operated by Telstra?,D,"['F', 'F', 'F', 'F', 'F', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F']"
1048,"What had Bhutto planned on approving within six months, before he was overthrown?","What had General Zia-ul-Haq, uh no, make that Bhutto planned on approving within six months, before he was overthrown?",D,"['F', 'F', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
1049,Rocks on top of a fault that are cut are always older or younger than the fault itself?,What principle or uh like instead rocks on top of a fault that are cut are always older or younger than the fault itself?,D,"['D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
1050,When did Europe slowly begin to warm up from the last Ice Age?,How did or no make that when did Europe slowly begin to warm up from the last Ice Age?,D,"['D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
1051,How many people weren't in British North American Colonies?,How many people weren't in European or no rather in British North American Colonies?,D,"['F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F']"
1052,How many research institutes does the university run on campus?,How many museums no no um research institutes does the university run on campus?,D,"['F', 'F', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
1053,When did Kublai attack Xiangyang?,When did Kublai strengthen his government in northern China swap that to attack Xiangyang?,D,"['F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F']"
1054,Natural killer cells recognize cells that should be targeted by a condition known as what?,What do NK cells protect no wait I meant to say that Natural killer cells recognize cells that should be targeted by a condition known as what?,D,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
1055,What future Revolutionary key figures never participated in this attack?,What retreat did the no the future Revolutionary key figures never participated in this attack?,D,"['F', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
1056,What percentage of Scotland's voting population failed to actually vote?,How did er what percentage of Scotland's voting population failed to actually vote?,D,"['D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
1057,What does Piketty feel was the biggest factors in reducing inequality between 1941 to 1945?,"What does Piketty feel was the biggest factors in reducing growth, scratch that, inequality between 1941 to 1945?",D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F']"
1058,What is one general concept that applies to elements of general xy?,What is one general element sorry no concept that applies to elements of general xy?,D,"['F', 'F', 'F', 'F', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
1059,What type of city has Warsaw been for as long as it's been a city?,"When were, oh uh, what type of city has Warsaw been for as long as it's been a city?",D,"['D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
1060,How many were killed by plague in Naples in 1656?,How many were killed by plague in Naples in 1665 oops no make that 1656?,D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'F', 'F']"
1061,When was the most important discovery about thermal boundaries made?,When was the most important discovery about Earth's lithosphere no um thermal boundaries made?,D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F']"
1062,When did colonial governors meet with General Edward Braddock about attack on the french?,When did British operations no the colonial governors meet with General Edward Braddock about attack on the french?,D,"['F', 'F', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
1063,Imperialism is less often associated with which sovereignty?,"Imperialism is less often associated with which policies, no no, with which sovereignty?",D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F']"
1064,What are usually the last cells to arrive at the scene of an infection?,Which are or no make that what are usually the last cells to arrive at the scene of an infection?,D,"['D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
1065,What are beroids more similar to than other bilaterians?,What are beroids more similar to than other cnidarians no bilaterians?,D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'F', 'F']"
1066,What is the enrollment of undergraduates at Harvard?,How many undergraduate hold on no What is the enrollment of undergraduates at Harvard?,D,"['D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
1067,What were the three parts of Kublai's government?,Which were What were the three parts of Kublai's government?,D,"['D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
1068,What are new responsibilities pharmacy technicians now deal with?,What are new responsibilities pharmacy technicians never deal with or rather which ones do they now have to deal with?,D,"['F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'D', 'D', 'F', 'F', 'F']"
1069,What does not compete with commensal flora for food and space?,How does or no rather what does not compete with commensal flora for food and space?,D,"['D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
1070,"Aside from 12 research centers, how many research institutes does the U of C operate?","Aside from 14 no sorry 12 research centers, how many research institutes does the U of C operate?",D,"['F', 'F', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
1071,How wide are the Jura Mountains?,How wide are the Vosges Mountains no the Jura Mountains?,D,"['F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'F', 'F', 'F']"
1072,"Along with Muslims, Jews and Protestant Christians, what religious group notably operates private schools?","Along with Muslims, Jews and Protestant Christians, what category erm religious group notably operates private schools?",D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
1073,"What covered Scandinavia, the Baltics, Scotland, and the Alps in the last Ice Age?","What stretched or covered Scandinavia, the Baltics, Scotland, and the Alps in the last Ice Age?",D,"['F', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
1074,What is the process in which neutrophils move towards the site of inflammation called?,What is the process in which phagocytes or rather in which neutrophils move towards the site of inflammation called?,D,"['F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
1075,What does pharmacy legislation never mandate?,What does pharmacy legislation never deal with ohh I mean mandate?,D,"['F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'F', 'F']"
1076,Persistent unemployment has what effect on short-term economic growth?,"Persistent unemployment has what effect on inequality, no make that, on short-term economic growth?",D,"['F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F']"
1077,Did ARPANET develop the first system to make hosts responsible for delivery of data?,Did CYCLADES sorry I mean ARPANET develop the first system to make hosts responsible for delivery of data?,D,"['F', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
1078,What can decelerate particles close to the speed of light?,What can accelerate no no decelerate particles close to the speed of light?,D,"['F', 'F', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
1079,What are phagocytes in tissues that only have contact with the internal environment called?,What are phagocytes in tissues that only have contact with the dentric cells no internal environment called?,D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'F', 'F', 'F', 'F']"
1080,What was the Six Years War?,When was no What was the Six Years War?,D,"['D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
1081,Newtonian mechanisms are the definition of what?,The conceptual  no Newtonian mechanisms are the definition of what?,D,"['D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
1082,What aid is available to underprivileged students seeking to attend a private university?,What scheme or uh aid is available to underprivileged students seeking to attend a private university?,D,"['F', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
1083,What was Warsaw's Old Town listed as in 1980?,What archdiocese nope I meant to saw what was Warsaw's Old Town listed as in 1980?,D,"['F', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
1084,What cells do not play a role in long-term active memory?,What artificial er first tell me what cells do not play a role in long-term active memory?,D,"['F', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
1085,What organization was responsible for setting up the IPCC?,Which or no rather what organization was responsible for setting up the IPCC?,D,"['D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
1086,What author argues pitching the conscience versus the collective?,What did the government refuse to pay or rather which author argues pitching the conscience versus the collective?,D,"['F', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
1087,What did the Hamas charter compromisingly encourage?,Where does uh maybe what did the Hamas charter compromisingly encourage?,D,"['D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
1088,What is activated before the innate response in vertebrates?,"What is activated before the innate defenses, no like response in vertebrates?",D,"['F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F']"
1089,What kind of storms are common in the fall?,What kind of storms are common in the summer err I mean fall?,D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'F', 'F']"
1090,What is the boundary between the High and Upper Rhine?,What is the bend  no What is the boundary between the High and Upper Rhine?,D,"['F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
1091,What defenses respond to pathogens in a specific way?,When do or actually tell me What defenses respond to pathogens in a specific way?,D,"['D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
1092,What kind of status comes with going to a public school in Australia?,What kind of status comes with going to a private or wait public school in Australia?,D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F']"
1093,When was the Palace on the Water rebuilt?,When did building activity occur was the Palace on the Water rebuilt?,D,"['F', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
1094,Why was NSFBNS created?,Why was vBNS or no make that NSFBNS created?,D,"['F', 'F', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F']"
1095,What is the name of one algorithm useful for conveniently testing the primality of decimal digits?,What is the thing or no the name of one algorithm useful for conveniently testing the primality of decimal digits?,D,"['F', 'F', 'F', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
1096,What rises during early slow-wave-sleep stage?,What rises when differentiated no during early slow-wave-sleep stage?,D,"['F', 'F', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F']"
